,year,month,day,hour,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,cos,sin,weekdays,NE_strength,NW_strength,NS_strength,cv_strength
14304,2011,8,21,0,60.0,21,22.0,1012.0,SE,2.68,0,0,-0.6712599575675327,-0.7412220108485947,1.0,0.0,0.0,2.68,0.0
14305,2011,8,21,1,61.0,20,21.0,1011.0,SE,4.47,0,0,-0.6707281370856099,-0.7417032871180141,1.0,0.0,0.0,4.47,0.0
14306,2011,8,21,2,73.0,20,21.0,1012.0,NE,1.79,0,0,-0.670195971540974,-0.7421841818108562,1.0,1.79,0.0,0.0,0.0
14307,2011,8,21,3,90.0,20,21.0,1012.0,NE,2.68,0,0,-0.6696634612074052,-0.7426646946797175,1.0,2.68,0.0,0.0,0.0
14308,2011,8,21,4,92.0,19,20.0,1012.0,cv,0.89,0,0,-0.6691306063588589,-0.7431448254773936,1.0,0.0,0.0,0.0,0.89
14309,2011,8,21,5,105.0,19,19.0,1012.0,NE,0.89,0,0,-0.6685974072694649,-0.7436245739568786,0.0,0.89,0.0,0.0,0.0
14310,2011,8,21,6,102.0,20,20.0,1012.0,NE,1.78,0,0,-0.6680638642135339,-0.7441039398713601,0.0,1.78,0.0,0.0,0.0
14311,2011,8,21,7,110.0,21,22.0,1012.0,cv,0.89,0,0,-0.6675299774655526,-0.7445829229742237,1.0,0.0,0.0,0.0,0.89
14312,2011,8,21,8,118.0,22,24.0,1012.0,cv,1.78,0,0,-0.6669957473001843,-0.7450615230190516,1.0,0.0,0.0,0.0,1.78
14313,2011,8,21,9,107.0,22,25.0,1012.0,NW,1.79,0,0,-0.6664611739922688,-0.7455397397596233,1.0,0.0,1.79,0.0,0.0
14314,2011,8,21,10,92.0,22,28.0,1011.0,cv,0.89,0,0,-0.6659262578168239,-0.7460175729499144,1.0,0.0,0.0,0.0,0.89
14315,2011,8,21,11,85.0,22,28.0,1011.0,SE,1.79,0,0,-0.6653909990490388,-0.7464950223441025,1.0,0.0,0.0,1.79,0.0
14316,2011,8,21,12,91.0,22,30.0,1010.0,cv,1.79,0,0,-0.6648553979642865,-0.7469720876965553,0.0,0.0,0.0,0.0,1.79
14317,2011,8,21,13,100.0,22,31.0,1010.0,SE,1.79,0,0,-0.6643194548381108,-0.7474487687618431,0.0,0.0,0.0,1.79,0.0
14318,2011,8,21,14,79.0,21,31.0,1009.0,SE,5.81,0,0,-0.6637831699462345,-0.7479250652947315,1.0,0.0,0.0,5.81,0.0
14319,2011,8,21,15,48.0,19,32.0,1008.0,SE,11.62,0,0,-0.6632465435645506,-0.7484009770501885,1.0,0.0,0.0,11.62,0.0
14320,2011,8,21,16,52.0,19,31.0,1008.0,SE,16.54,0,0,-0.6627095759691357,-0.7488765037833731,1.0,0.0,0.0,16.54,0.0
14321,2011,8,21,17,69.0,21,30.0,1008.0,SE,20.56,0,0,-0.6621722674362382,-0.7493516452496458,1.0,0.0,0.0,20.56,0.0
14322,2011,8,21,18,71.0,18,29.0,1008.0,SE,25.48,0,0,-0.6616346182422791,-0.7498264012045679,1.0,0.0,0.0,25.48,0.0
14323,2011,8,21,19,72.0,19,27.0,1009.0,SE,28.61,0,0,-0.6610966286638587,-0.7503007714038952,0.0,0.0,0.0,28.61,0.0
14324,2011,8,21,20,77.0,21,24.0,1011.0,NE,1.79,0,0,-0.6605582989777495,-0.7507747556035844,0.0,1.79,0.0,0.0,0.0
14325,2011,8,21,21,92.0,21,24.0,1011.0,cv,0.89,0,0,-0.6600196294609049,-0.7512483535597864,1.0,0.0,0.0,0.0,0.89
14326,2011,8,21,22,0.0,21,25.0,1009.0,SE,5.81,0,0,-0.6594806203904445,-0.7517215650288572,1.0,0.0,0.0,5.81,0.0
14327,2011,8,21,23,0.0,20,23.0,1010.0,cv,0.89,0,0,-0.6589412720436681,-0.7521943897673476,1.0,0.0,0.0,0.0,0.89
14328,2011,8,22,0,104.0,21,22.0,1011.0,cv,1.78,0,0,-0.6584015846980491,-0.7526668275320082,1.0,0.0,0.0,0.0,1.78
14329,2011,8,22,1,106.0,20,21.0,1010.0,SE,1.79,0,0,-0.6578615586312346,-0.7531388780797885,1.0,0.0,0.0,1.79,0.0
14330,2011,8,22,2,120.0,21,22.0,1010.0,SE,4.92,0,0,-0.6573211941210467,-0.7536105411678378,0.0,0.0,0.0,4.92,0.0
14331,2011,8,22,3,127.0,20,21.0,1010.0,NE,1.79,0,0,-0.6567804914454823,-0.7540818165535028,0.0,1.79,0.0,0.0,0.0
14332,2011,8,22,4,145.0,20,20.0,1010.0,cv,0.89,0,0,-0.6562394508827087,-0.7545527039943339,1.0,0.0,0.0,0.0,0.89
14333,2011,8,22,5,134.0,20,20.0,1010.0,cv,1.78,0,0,-0.6556980727110695,-0.7550232032480784,1.0,0.0,0.0,0.0,1.78
14334,2011,8,22,6,139.0,19,20.0,1011.0,cv,2.67,0,0,-0.6551563572090848,-0.7554933140726806,1.0,0.0,0.0,0.0,2.67
14335,2011,8,22,7,81.0,20,21.0,1011.0,NW,1.79,0,0,-0.6546143046554455,-0.7559630362262878,1.0,0.0,1.79,0.0,0.0
14336,2011,8,22,8,53.0,20,24.0,1012.0,cv,0.89,0,0,-0.654071915329013,-0.7564323694672488,1.0,0.0,0.0,0.0,0.89
14337,2011,8,22,9,97.0,20,25.0,1012.0,NW,1.79,0,0,-0.6535291895088251,-0.7569013135541107,0.0,0.0,1.79,0.0,0.0
14338,2011,8,22,10,94.0,20,27.0,1012.0,cv,0.89,0,0,-0.6529861274740963,-0.757369868245617,0.0,0.0,0.0,0.0,0.89
14339,2011,8,22,11,99.0,19,29.0,1012.0,cv,1.78,0,0,-0.6524427295042063,-0.7578380333007185,1.0,0.0,0.0,0.0,1.78
14340,2011,8,22,12,110.0,20,30.0,1011.0,cv,3.57,0,0,-0.6518989958787129,-0.7583058084785622,1.0,0.0,0.0,0.0,3.57
14341,2011,8,22,13,117.0,19,30.0,1011.0,cv,5.36,0,0,-0.6513549268773452,-0.7587731935384963,1.0,0.0,0.0,0.0,5.36
14342,2011,8,22,14,114.0,19,31.0,1010.0,SE,3.13,0,0,-0.6508105227800048,-0.7592401882400699,1.0,0.0,0.0,3.13,0.0
14343,2011,8,22,15,92.0,17,30.0,1010.0,SE,7.15,0,0,-0.6502657838667659,-0.7597067923430331,1.0,0.0,0.0,7.15,0.0
14344,2011,8,22,16,74.0,17,30.0,1010.0,SE,11.17,0,0,-0.6497207104178748,-0.7601730056073368,0.0,0.0,0.0,11.17,0.0
14345,2011,8,22,17,81.0,17,29.0,1010.0,SE,15.19,0,0,-0.6491753027137511,-0.7606388277931319,0.0,0.0,0.0,15.19,0.0
14346,2011,8,22,18,98.0,18,28.0,1011.0,SE,18.32,0,0,-0.6486295610349813,-0.7611042586607747,1.0,0.0,0.0,18.32,0.0
14347,2011,8,22,19,120.0,18,26.0,1012.0,SE,20.11,0,0,-0.6480834856623315,-0.7615692979708166,1.0,0.0,0.0,20.11,0.0
14348,2011,8,22,20,113.0,20,23.0,1011.0,cv,0.89,0,0,-0.6475370768767357,-0.7620339454840135,1.0,0.0,0.0,0.0,0.89
14349,2011,8,22,21,104.0,19,27.0,1011.0,cv,4.02,0,0,-0.6469903349592966,-0.762498200961325,1.0,0.0,0.0,0.0,4.02
14350,2011,8,22,22,0.0,20,24.0,1012.0,cv,4.91,0,0,-0.6464432601912922,-0.7629620641639093,1.0,0.0,0.0,0.0,4.91
14351,2011,8,22,23,0.0,20,23.0,1012.0,cv,5.8,0,0,-0.6458958528541692,-0.7634255348531286,0.0,0.0,0.0,0.0,5.8
14352,2011,8,23,0,130.0,21,22.0,1012.0,NE,1.79,0,0,-0.6453481132295509,-0.7638886127905421,0.0,1.79,0.0,0.0,0.0
14353,2011,8,23,1,0.0,21,23.0,1012.0,cv,0.89,0,0,-0.6448000415992231,-0.7643512977379185,1.0,0.0,0.0,0.0,0.89
14354,2011,8,23,2,0.0,21,22.0,1012.0,cv,1.78,0,0,-0.6442516382451481,-0.7648135894572238,1.0,0.0,0.0,0.0,1.78
14355,2011,8,23,3,0.0,21,21.0,1012.0,cv,2.67,0,0,-0.6437029034494575,-0.7652754877106273,1.0,0.0,0.0,0.0,2.67
14356,2011,8,23,4,0.0,19,20.0,1012.0,NW,0.89,0,0,-0.6431538374944532,-0.765736992260501,1.0,0.0,0.89,0.0,0.0
14357,2011,8,23,5,0.0,18,19.0,1013.0,NW,4.02,0,0,-0.6426044406626078,-0.7661981028694191,1.0,0.0,4.02,0.0,0.0
14358,2011,8,23,6,0.0,19,20.0,1013.0,NW,5.81,0,0,-0.6420547132365636,-0.7666588193001591,0.0,0.0,5.81,0.0,0.0
14359,2011,8,23,7,0.0,20,21.0,1013.0,NW,7.6,0,0,-0.6415046554991336,-0.7671191413157006,0.0,0.0,7.6,0.0,0.0
14360,2011,8,23,8,0.0,20,23.0,1013.0,NE,1.79,0,0,-0.6409542677333003,-0.7675790686792265,1.0,1.79,0.0,0.0,0.0
14361,2011,8,23,9,0.0,20,25.0,1014.0,NW,1.79,0,0,-0.6404035502222162,-0.7680386011541226,1.0,0.0,1.79,0.0,0.0
14362,2011,8,23,10,0.0,21,26.0,1014.0,SE,1.79,0,0,-0.6398525032492046,-0.7684977385039767,1.0,0.0,0.0,1.79,0.0
14363,2011,8,23,11,0.0,21,27.0,1013.0,NE,1.79,0,0,-0.6393011270977544,-0.7689564804925834,1.0,1.79,0.0,0.0,0.0
14364,2011,8,23,12,0.0,21,29.0,1013.0,cv,0.89,0,0,-0.6387494220515266,-0.7694148268839384,1.0,0.0,0.0,0.0,0.89
14365,2011,8,23,13,0.0,19,29.0,1012.0,SE,1.79,0,0,-0.6381973883943552,-0.7698727774422373,0.0,0.0,0.0,1.79,0.0
14366,2011,8,23,14,0.0,19,29.0,1011.0,cv,1.79,0,0,-0.6376450264102355,-0.7703303319318864,0.0,0.0,0.0,0.0,1.79
14367,2011,8,23,15,0.0,20,29.0,1011.0,SE,1.79,0,0,-0.6370923363833366,-0.7707874901174911,1.0,0.0,0.0,1.79,0.0
14368,2011,8,23,16,0.0,19,30.0,1010.0,SE,3.58,0,0,-0.6365393185979943,-0.7712442517638631,1.0,0.0,0.0,3.58,0.0
14369,2011,8,23,17,0.0,18,29.0,1010.0,SE,6.71,0,0,-0.6359859733387181,-0.7717006166360134,1.0,0.0,0.0,6.71,0.0
14370,2011,8,23,18,0.0,17,28.0,1010.0,SE,9.84,0,0,-0.6354323008901777,-0.772156584499164,1.0,0.0,0.0,9.84,0.0
14371,2011,8,23,19,0.0,17,26.0,1010.0,SE,13.86,0,0,-0.6348783015372168,-0.7726121551187366,1.0,0.0,0.0,13.86,0.0
14372,2011,8,23,20,0.0,18,24.0,1011.0,cv,0.89,0,0,-0.6343239755648473,-0.7730673282603573,0.0,0.0,0.0,0.0,0.89
14373,2011,8,23,21,0.0,20,22.0,1012.0,SE,1.79,0,0,-0.6337693232582434,-0.7735221036898611,0.0,0.0,0.0,1.79,0.0
14374,2011,8,23,22,0.0,20,24.0,1012.0,SE,4.92,0,0,-0.6332143449027556,-0.7739764811732809,1.0,0.0,0.0,4.92,0.0
14375,2011,8,23,23,0.0,20,23.0,1012.0,SE,6.71,0,0,-0.6326590407838981,-0.7744304604768578,1.0,0.0,0.0,6.71,0.0
14376,2011,8,24,0,92.0,20,22.0,1012.0,SE,8.5,0,0,-0.6321034111873497,-0.7748840413670398,1.0,0.0,0.0,8.5,0.0
14377,2011,8,24,1,0.0,20,23.0,1012.0,SE,10.29,0,0,-0.6315474563989596,-0.7753372236104779,1.0,0.0,0.0,10.29,0.0
14378,2011,8,24,2,0.0,19,22.0,1012.0,SE,12.08,0,0,-0.630991176704747,-0.7757900069740256,1.0,0.0,0.0,12.08,0.0
14379,2011,8,24,3,0.0,19,20.0,1012.0,NE,1.79,0,0,-0.6304345723908955,-0.7762423912247441,0.0,1.79,0.0,0.0,0.0
14380,2011,8,24,4,0.0,19,21.0,1012.0,SE,1.79,0,0,-0.6298776437437529,-0.7766943761299021,0.0,0.0,0.0,1.79,0.0
14381,2011,8,24,5,0.0,19,20.0,1012.0,cv,0.45,0,0,-0.629320391049838,-0.7771459614569705,1.0,0.0,0.0,0.0,0.45
14382,2011,8,24,6,0.0,19,20.0,1012.0,cv,1.34,0,0,-0.6287628145958349,-0.7775971469736265,1.0,0.0,0.0,0.0,1.34
14383,2011,8,24,7,0.0,20,21.0,1012.0,SE,0.89,0,0,-0.6282049146685944,-0.7780479324477535,1.0,0.0,0.0,0.89,0.0
14384,2011,8,24,8,0.0,20,23.0,1013.0,SE,2.68,0,0,-0.6276466915551336,-0.7784983176474404,1.0,0.0,0.0,2.68,0.0
14385,2011,8,24,9,0.0,20,24.0,1013.0,cv,0.89,0,0,-0.6270881455426359,-0.7789483023409821,1.0,0.0,0.0,0.0,0.89
14386,2011,8,24,10,137.0,21,26.0,1013.0,cv,1.78,0,0,-0.6265292769184508,-0.7793978862968792,0.0,0.0,0.0,0.0,1.78
14387,2011,8,24,11,132.0,22,27.0,1012.0,SE,1.79,0,0,-0.6259700859700938,-0.7798470692838394,0.0,0.0,0.0,1.79,0.0
14388,2011,8,24,12,134.0,21,28.0,1012.0,SE,4.92,0,0,-0.6254105729852462,-0.7802958510707756,1.0,0.0,0.0,4.92,0.0
14389,2011,8,24,13,129.0,21,25.0,1012.0,NW,4.92,0,1,-0.6248507382517563,-0.7807442314268067,1.0,0.0,4.92,0.0,0.0
14390,2011,8,24,14,109.0,21,28.0,1011.0,SE,3.13,0,0,-0.6242905820576339,-0.7811922101212612,1.0,0.0,0.0,3.13,0.0
14391,2011,8,24,15,93.0,19,29.0,1010.0,SE,7.15,0,0,-0.6237301046910568,-0.781639786923672,1.0,0.0,0.0,7.15,0.0
14392,2011,8,24,16,87.0,18,28.0,1010.0,SE,12.07,0,0,-0.6231693064403724,-0.7820869616037753,1.0,0.0,0.0,12.07,0.0
14393,2011,8,24,17,88.0,19,28.0,1010.0,SE,13.86,0,0,-0.6226081875940846,-0.7825337339315214,0.0,0.0,0.0,13.86,0.0
14394,2011,8,24,18,94.0,20,27.0,1010.0,SE,16.99,0,0,-0.6220467484408682,-0.7829801036770624,0.0,0.0,0.0,16.99,0.0
14395,2011,8,24,19,70.0,21,24.0,1011.0,SE,21.91,0,1,-0.6214849892695593,-0.7834260706107601,1.0,0.0,0.0,21.91,0.0
14396,2011,8,24,20,88.0,21,22.0,1012.0,NE,1.79,0,2,-0.6209229103691649,-0.7838716345031793,1.0,1.79,0.0,0.0,0.0
14397,2011,8,24,21,113.0,21,22.0,1013.0,NW,1.79,0,0,-0.6203605120288479,-0.7843167951250984,1.0,0.0,1.79,0.0,0.0
14398,2011,8,24,22,115.0,20,21.0,1013.0,NE,1.79,0,0,-0.6197977945379409,-0.7847615522474992,1.0,1.79,0.0,0.0,0.0
14399,2011,8,24,23,96.0,20,21.0,1013.0,cv,0.89,0,0,-0.6192347581859395,-0.7852059056415718,1.0,0.0,0.0,0.0,0.89
14400,2011,8,25,0,87.0,19,20.0,1013.0,NW,1.79,0,0,-0.6186714032625035,-0.7856498550787143,0.0,0.0,1.79,0.0,0.0
14401,2011,8,25,1,93.0,19,20.0,1013.0,NW,3.58,0,0,-0.6181077300574561,-0.7860934003305325,0.0,0.0,3.58,0.0,0.0
14402,2011,8,25,2,98.0,19,20.0,1013.0,cv,0.89,0,0,-0.6175437388607848,-0.7865365411688403,1.0,0.0,0.0,0.0,0.89
14403,2011,8,25,3,97.0,20,20.0,1013.0,SE,1.79,0,0,-0.6169794299626418,-0.7869792773656582,1.0,0.0,0.0,1.79,0.0
14404,2011,8,25,4,97.0,20,21.0,1013.0,SE,3.58,0,0,-0.616414803653337,-0.7874216086932196,1.0,0.0,0.0,3.58,0.0
14405,2011,8,25,5,103.0,20,21.0,1013.0,SE,5.37,0,0,-0.6158498602233524,-0.7878635349239597,1.0,0.0,0.0,5.37,0.0
14406,2011,8,25,6,111.0,20,21.0,1014.0,SE,7.16,0,0,-0.6152845999633285,-0.7883050558305248,1.0,0.0,0.0,7.16,0.0
14407,2011,8,25,7,110.0,21,22.0,1014.0,cv,0.89,0,0,-0.6147190231640665,-0.7887461711857725,0.0,0.0,0.0,0.0,0.89
14408,2011,8,25,8,117.0,21,23.0,1014.0,SE,1.79,0,0,-0.6141531301165327,-0.7891868807627666,0.0,0.0,0.0,1.79,0.0
14409,2011,8,25,9,125.0,21,25.0,1015.0,SE,4.92,0,0,-0.6135869211118609,-0.7896271843347765,1.0,0.0,0.0,4.92,0.0
14410,2011,8,25,10,106.0,21,25.0,1015.0,SE,8.05,0,0,-0.6130203964413382,-0.7900670816752869,1.0,0.0,0.0,8.05,0.0
14411,2011,8,25,11,91.0,22,26.0,1015.0,SE,11.18,0,0,-0.6124535563964207,-0.7905065725579872,1.0,0.0,0.0,11.18,0.0
14412,2011,8,25,12,80.0,21,27.0,1015.0,SE,14.31,0,0,-0.6118864012687246,-0.790945656756777,1.0,0.0,0.0,14.31,0.0
14413,2011,8,25,13,97.0,20,24.0,1014.0,NE,3.13,0,1,-0.6113189313500286,-0.7913843340457649,1.0,3.13,0.0,0.0,0.0
14414,2011,8,25,14,98.0,20,22.0,1014.0,NW,4.92,0,2,-0.6107511469322731,-0.7918226041992695,0.0,0.0,4.92,0.0,0.0
14415,2011,8,25,15,92.0,21,22.0,1014.0,NW,6.71,0,0,-0.6101830483075603,-0.792260466991818,0.0,0.0,6.71,0.0,0.0
14416,2011,8,25,16,93.0,21,23.0,1014.0,NW,10.73,0,0,-0.6096146357681558,-0.7926979221981465,1.0,0.0,10.73,0.0,0.0
14417,2011,8,25,17,85.0,20,23.0,1014.0,NW,12.52,0,0,-0.6090459096064806,-0.7931349695932053,1.0,0.0,12.52,0.0,0.0
14418,2011,8,25,18,95.0,20,23.0,1014.0,NE,1.79,0,0,-0.6084768701151259,-0.7935716089521476,1.0,1.79,0.0,0.0,0.0
14419,2011,8,25,19,93.0,20,22.0,1014.0,cv,0.45,0,0,-0.6079075175868395,-0.7940078400503401,1.0,0.0,0.0,0.0,0.45
14420,2011,8,25,20,96.0,20,21.0,1015.0,NE,1.79,0,0,-0.6073378523145277,-0.7944436626633615,1.0,1.79,0.0,0.0,0.0
14421,2011,8,25,21,92.0,20,21.0,1015.0,cv,0.89,0,0,-0.6067678745912619,-0.7948790765669975,0.0,0.0,0.0,0.0,0.89
14422,2011,8,25,22,109.0,20,21.0,1015.0,cv,1.78,0,0,-0.6061975847102713,-0.7953140815372461,0.0,0.0,0.0,0.0,1.78
14423,2011,8,25,23,118.0,20,21.0,1015.0,cv,2.67,0,0,-0.6056269829649513,-0.7957486773503117,1.0,0.0,0.0,0.0,2.67
14424,2011,8,26,0,121.0,20,21.0,1016.0,NW,1.79,0,0,-0.6050560696488495,-0.7961828637826153,1.0,0.0,1.79,0.0,0.0
14425,2011,8,26,1,108.0,21,21.0,1015.0,NW,2.68,0,0,-0.6044848450556793,-0.7966166406107842,1.0,0.0,2.68,0.0,0.0
14426,2011,8,26,2,121.0,21,21.0,1015.0,cv,0.89,0,0,-0.6039133094793128,-0.7970500076116578,1.0,0.0,0.0,0.0,0.89
14427,2011,8,26,3,126.0,21,22.0,1015.0,cv,1.34,0,0,-0.603341463213782,-0.7974829645622862,1.0,0.0,0.0,0.0,1.34
14428,2011,8,26,4,114.0,21,22.0,1015.0,cv,2.23,0,1,-0.602769306553279,-0.7979155112399302,0.0,0.0,0.0,0.0,2.23
14429,2011,8,26,5,116.0,21,21.0,1015.0,cv,3.12,0,2,-0.6021968397921554,-0.798347647422062,0.0,0.0,0.0,0.0,3.12
14430,2011,8,26,6,120.0,20,21.0,1016.0,NE,1.79,0,3,-0.6016240632249238,-0.7987793728863639,1.0,1.79,0.0,0.0,0.0
14431,2011,8,26,7,126.0,21,22.0,1016.0,NE,4.92,0,0,-0.6010509771462506,-0.7992106874107336,1.0,4.92,0.0,0.0,0.0
14432,2011,8,26,8,35.0,19,20.0,1017.0,NW,5.81,0,2,-0.6004775818509697,-0.7996415907732739,1.0,0.0,5.81,0.0,0.0
14433,2011,8,26,9,32.0,19,20.0,1017.0,NW,8.94,0,3,-0.5999038776340699,-0.8000720827523023,1.0,0.0,8.94,0.0,0.0
14434,2011,8,26,10,31.0,19,20.0,1017.0,NW,9.83,0,4,-0.5993298647906964,-0.80050216312635,1.0,0.0,9.83,0.0,0.0
14435,2011,8,26,11,57.0,20,21.0,1017.0,NW,13.85,0,5,-0.5987555436161556,-0.8009318316741582,0.0,0.0,13.85,0.0,0.0
14436,2011,8,26,12,69.0,22,24.0,1016.0,NW,16.98,0,0,-0.598180914405917,-0.8013610881746759,0.0,0.0,16.98,0.0,0.0
14437,2011,8,26,13,70.0,22,26.0,1016.0,NW,20.11,0,0,-0.5976059774556002,-0.8017899324070717,1.0,0.0,20.11,0.0,0.0
14438,2011,8,26,14,82.0,22,26.0,1015.0,NW,23.24,0,0,-0.5970307330609882,-0.8022183641507211,1.0,0.0,23.24,0.0,0.0
14439,2011,8,26,15,75.0,22,27.0,1015.0,NW,26.37,0,0,-0.5964551815180216,-0.8026463831852131,1.0,0.0,26.37,0.0,0.0
14440,2011,8,26,16,80.0,21,27.0,1014.0,NW,29.5,0,0,-0.5958793231227982,-0.8030739892903492,1.0,0.0,29.5,0.0,0.0
14441,2011,8,26,17,71.0,21,26.0,1014.0,NW,32.63,0,0,-0.5953031581715742,-0.8035011822461431,1.0,0.0,32.63,0.0,0.0
14442,2011,8,26,18,80.0,21,26.0,1014.0,NW,35.76,0,0,-0.5947266869607635,-0.8039279618328212,0.0,0.0,35.76,0.0,0.0
14443,2011,8,26,19,95.0,21,26.0,1014.0,NW,37.55,0,1,-0.5941499097869385,-0.8043543278308216,0.0,0.0,37.55,0.0,0.0
14444,2011,8,26,20,108.0,21,24.0,1015.0,NW,40.68,0,2,-0.5935728269468239,-0.804780280020799,1.0,0.0,40.68,0.0,0.0
14445,2011,8,26,21,118.0,21,23.0,1015.0,cv,0.89,0,0,-0.5929954387373099,-0.8052058181836154,1.0,0.0,0.0,0.0,0.89
14446,2011,8,26,22,118.0,21,22.0,1015.0,cv,1.78,0,0,-0.592417745455438,-0.8056309421003489,1.0,0.0,0.0,0.0,1.78
14447,2011,8,26,23,111.0,20,21.0,1015.0,cv,2.67,0,0,-0.5918397473984098,-0.8060556515522898,1.0,0.0,0.0,0.0,2.67
14448,2011,8,27,0,118.0,21,21.0,1015.0,NE,0.89,0,0,-0.5912614448635778,-0.8064799463209449,1.0,0.89,0.0,0.0,0.0
14449,2011,8,27,1,111.0,20,21.0,1014.0,SE,0.89,0,0,-0.5906828381484596,-0.8069038261880288,0.0,0.0,0.0,0.89,0.0
14450,2011,8,27,2,111.0,21,21.0,1014.0,SE,2.68,0,0,-0.5901039275507253,-0.8073272909354721,0.0,0.0,0.0,2.68,0.0
14451,2011,8,27,3,103.0,20,21.0,1014.0,SE,4.47,0,0,-0.5895247133681982,-0.8077503403454211,1.0,0.0,0.0,4.47,0.0
14452,2011,8,27,4,92.0,20,20.0,1014.0,cv,0.89,0,0,-0.5889451958988622,-0.8081729742002333,1.0,0.0,0.0,0.0,0.89
14453,2011,8,27,5,111.0,19,20.0,1014.0,cv,1.78,0,0,-0.5883653754408559,-0.80859519228248,1.0,0.0,0.0,0.0,1.78
14454,2011,8,27,6,124.0,20,20.0,1014.0,cv,2.67,0,0,-0.5877852522924735,-0.8090169943749472,1.0,0.0,0.0,0.0,2.67
14455,2011,8,27,7,112.0,21,21.0,1014.0,NW,1.79,0,0,-0.5872048267521651,-0.8094383802606346,1.0,0.0,1.79,0.0,0.0
14456,2011,8,27,8,120.0,21,22.0,1014.0,NW,3.58,0,0,-0.5866240991185364,-0.8098593497227562,0.0,0.0,3.58,0.0,0.0
14457,2011,8,27,9,115.0,21,23.0,1014.0,NW,5.37,0,0,-0.5860430696903486,-0.8102799025447399,0.0,0.0,5.37,0.0,0.0
14458,2011,8,27,10,95.0,21,25.0,1015.0,SE,1.79,0,0,-0.5854617387665177,-0.8107000385102283,1.0,0.0,0.0,1.79,0.0
14459,2011,8,27,11,110.0,21,26.0,1014.0,SE,3.58,0,0,-0.5848801066461156,-0.8111197574030783,1.0,0.0,0.0,3.58,0.0
14460,2011,8,27,12,109.0,20,26.0,1014.0,SE,6.71,0,0,-0.5842981736283696,-0.8115390590073602,1.0,0.0,0.0,6.71,0.0
14461,2011,8,27,13,71.0,18,27.0,1013.0,SE,9.84,0,0,-0.5837159400126584,-0.8119579431073624,1.0,0.0,0.0,9.84,0.0
14462,2011,8,27,14,80.0,18,27.0,1013.0,SE,12.97,0,0,-0.5831334060985175,-0.8123764094875856,1.0,0.0,0.0,12.97,0.0
14463,2011,8,27,15,64.0,20,26.0,1012.0,SE,17.89,0,0,-0.5825505721856419,-0.8127944579327429,0.0,0.0,0.0,17.89,0.0
14464,2011,8,27,16,87.0,18,26.0,1012.0,SE,21.91,0,0,-0.5819674385738717,-0.8132120882277678,0.0,0.0,0.0,21.91,0.0
14465,2011,8,27,17,58.0,18,25.0,1012.0,SE,25.93,0,0,-0.5813840055632072,-0.8136293001578057,1.0,0.0,0.0,25.93,0.0
14466,2011,8,27,18,69.0,17,24.0,1011.0,SE,29.06,0,0,-0.5808002734538,-0.8140460935082184,1.0,0.0,0.0,29.06,0.0
14467,2011,8,27,19,56.0,18,22.0,1012.0,SE,30.85,0,0,-0.580216242545961,-0.8144624680645797,1.0,0.0,0.0,30.85,0.0
14468,2011,8,27,20,55.0,18,22.0,1012.0,cv,0.89,0,0,-0.5796319131401464,-0.8148784236126846,1.0,0.0,0.0,0.0,0.89
14469,2011,8,27,21,52.0,18,21.0,1012.0,SE,0.89,0,0,-0.5790472855369717,-0.8152939599385395,1.0,0.0,0.0,0.89,0.0
14470,2011,8,27,22,62.0,18,20.0,1012.0,cv,0.45,0,0,-0.5784623600372057,-0.8157090768283667,0.0,0.0,0.0,0.0,0.45
14471,2011,8,27,23,78.0,18,19.0,1012.0,cv,1.34,0,0,-0.5778771369417649,-0.8161237740686083,0.0,0.0,0.0,0.0,1.34
14472,2011,8,28,0,78.0,18,19.0,1012.0,cv,2.23,0,0,-0.5772916165517272,-0.8165380514459161,1.0,0.0,0.0,0.0,2.23
14473,2011,8,28,1,86.0,18,18.0,1012.0,NW,1.79,0,0,-0.5767057991683182,-0.8169519087471621,1.0,0.0,1.79,0.0,0.0
14474,2011,8,28,2,102.0,18,18.0,1011.0,cv,0.89,0,0,-0.5761196850929187,-0.8173653457594322,1.0,0.0,0.0,0.0,0.89
14475,2011,8,28,3,98.0,18,18.0,1011.0,cv,1.34,0,0,-0.5755332746270566,-0.8177783622700329,1.0,0.0,0.0,0.0,1.34
14476,2011,8,28,4,122.0,17,17.0,1011.0,NW,1.79,0,0,-0.5749465680724208,-0.8181909580664805,1.0,0.0,1.79,0.0,0.0
14477,2011,8,28,5,100.0,18,18.0,1011.0,NW,2.68,0,0,-0.5743595657308483,-0.8186031329365111,0.0,0.0,2.68,0.0,0.0
14478,2011,8,28,6,103.0,17,18.0,1011.0,NW,4.47,0,0,-0.5737722679043256,-0.8190148866680793,0.0,0.0,4.47,0.0,0.0
14479,2011,8,28,7,97.0,19,20.0,1011.0,NW,6.26,0,0,-0.5731846748949949,-0.8194262190493534,1.0,0.0,6.26,0.0,0.0
14480,2011,8,28,8,101.0,20,21.0,1011.0,NW,8.05,0,0,-0.5725967870051495,-0.8198371298687194,1.0,0.0,8.05,0.0,0.0
14481,2011,8,28,9,98.0,20,24.0,1011.0,NW,11.18,0,0,-0.5720086045372341,-0.8202476189147799,1.0,0.0,11.18,0.0,0.0
